group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,40 to 59,categorical,%,42.1052631578947,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,60 to 79,categorical,count,60,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,60 to 79,categorical,%,39.4736842105263,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,80 to 150,categorical,count,18,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,80 to 150,categorical,%,11.8421052631579,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,0 to 19,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,age_group,0 to 19,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,multiple,categorical,count,152,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,multiple,categorical,%,100,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,none,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,none,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,rheumatoid_arthritis,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,rheumatoid_arthritis,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,sex,Female,categorical,count,118,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,sex,Female,categorical,%,77.6315789473684,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,sex,Male,categorical,count,34,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,sex,Male,categorical,%,22.3684210526316,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,after_fda_retraction,categorical,count,140,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,after_fda_retraction,categorical,%,92.1052631578947,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,before_pandemic,categorical,count,<5,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,before_pandemic,categorical,%,0.657894736842105,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,during_hcq_use_for_covid,categorical,count,11,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,multiple,window,during_hcq_use_for_covid,categorical,%,7.23684210526316,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,number subjects,NA,NA,count,31899,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,number records,NA,NA,count,31899,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age,NA,numeric,median,54,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age,NA,numeric,q25,43,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age,NA,numeric,q75,64,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,future_observation,NA,numeric,median,401,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,future_observation,NA,numeric,q25,167,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,future_observation,NA,numeric,q75,738,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,prior_history,NA,numeric,median,887,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,prior_history,NA,numeric,q25,662,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,prior_history,NA,numeric,q75,1186,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_end_date,NA,date,median,2020-08-14,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_end_date,NA,date,q25,2020-03-23,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_end_date,NA,date,q75,2021-09-23,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_start_date,NA,date,median,2020-03-30,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_start_date,NA,date,q25,2019-09-05,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,cohort_start_date,NA,date,q75,2021-04-14,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,7699,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,24.135552838647,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antibacterials_systemic_m365_to_0,NA,binary,count,20717,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antibacterials_systemic_m365_to_0,NA,binary,%,64.9456095802376,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antidepressants_m365_to_0,NA,binary,count,10019,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antidepressants_m365_to_0,NA,binary,%,31.4085081037023,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antiepileptics_m365_to_0,NA,binary,count,6628,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antiepileptics_m365_to_0,NA,binary,%,20.7780808175805,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,19907,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,62.4063450264899,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antineoplastic_agents_m365_to_0,NA,binary,count,2824,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antineoplastic_agents_m365_to_0,NA,binary,%,8.85294209849839,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antithrombotics_m365_to_0,NA,binary,count,3252,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,antithrombotics_m365_to_0,NA,binary,%,10.1946769491207,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,anxiety_minf_to_0,NA,binary,count,9225,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,anxiety_minf_to_0,NA,binary,%,28.9194018621273,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,asthma_minf_to_0,NA,binary,count,4523,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,asthma_minf_to_0,NA,binary,%,14.1791278723471,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,beta_blocking_agents_m365_to_0,NA,binary,count,5727,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,beta_blocking_agents_m365_to_0,NA,binary,%,17.95354086335,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,calicum_channel_blockers_m365_to_0,NA,binary,count,4520,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,calicum_channel_blockers_m365_to_0,NA,binary,%,14.1697231888147,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,chronic_kidney_disease_minf_to_0,NA,binary,count,2828,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,chronic_kidney_disease_minf_to_0,NA,binary,%,8.86548167654158,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,chronic_liver_disease_minf_to_0,NA,binary,count,2828,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,chronic_liver_disease_minf_to_0,NA,binary,%,8.86548167654158,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,copd_minf_to_0,NA,binary,count,1848,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,copd_minf_to_0,NA,binary,%,5.79328505595787,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,covid_minf_to_0,NA,binary,count,5378,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,covid_minf_to_0,NA,binary,%,16.8594626790808,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,dementia_minf_to_0,NA,binary,count,319,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,dementia_minf_to_0,NA,binary,%,1.00003134894511,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,depressive_disorder_minf_to_0,NA,binary,count,6822,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,depressive_disorder_minf_to_0,NA,binary,%,21.3862503526756,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,diabetes_minf_to_0,NA,binary,count,4126,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,diabetes_minf_to_0,NA,binary,%,12.9345747515596,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,diuretics_m365_to_0,NA,binary,count,5234,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,diuretics_m365_to_0,NA,binary,%,16.4080378695257,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_acid_related_disorder_m365_to_0,NA,binary,count,8080,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_acid_related_disorder_m365_to_0,NA,binary,%,25.3299476472617,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,8918,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,27.9569892473118,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_used_in_diabetes_m365_to_0,NA,binary,count,3683,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,drugs_used_in_diabetes_m365_to_0,NA,binary,%,11.5458164832753,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,gerd_minf_to_0,NA,binary,count,8367,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,gerd_minf_to_0,NA,binary,%,26.2296623718612,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,heart_failure_minf_to_0,NA,binary,count,1347,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,heart_failure_minf_to_0,NA,binary,%,4.22270290604721,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hiv_minf_to_0,NA,binary,count,43,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hiv_minf_to_0,NA,binary,%,0.134800463964388,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,2784,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,8.7275463180664,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hypertension_minf_to_0,NA,binary,count,12989,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hypertension_minf_to_0,NA,binary,%,40.7191448007775,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hypothyroidism_minf_to_0,NA,binary,count,6420,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,hypothyroidism_minf_to_0,NA,binary,%,20.1260227593341,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,immunosupressants_m365_to_0,NA,binary,count,3359,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,immunosupressants_m365_to_0,NA,binary,%,10.5301106617762,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,infertility_minf_to_0,NA,binary,count,238,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,infertility_minf_to_0,NA,binary,%,0.746104893570331,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,inflammatory_bowel_disease_minf_to_0,NA,binary,count,517,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,inflammatory_bowel_disease_minf_to_0,NA,binary,%,1.62074046208345,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,lipid_modifying_agents_m365_to_0,NA,binary,count,8070,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,lipid_modifying_agents_m365_to_0,NA,binary,%,25.2985987021537,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,malaria_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,malaria_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,malignant_neoplastic_disease_minf_to_0,NA,binary,count,3774,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,malignant_neoplastic_disease_minf_to_0,NA,binary,%,11.8310918837581,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,myocardial_infarction_minf_to_0,NA,binary,count,377,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,myocardial_infarction_minf_to_0,NA,binary,%,1.18185523057149,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,opioids_m365_to_0,NA,binary,count,7914,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,opioids_m365_to_0,NA,binary,%,24.8095551584689,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,osteoporosis_minf_to_0,NA,binary,count,2278,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,osteoporosis_minf_to_0,NA,binary,%,7.14128969560174,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,pneumonia_minf_to_0,NA,binary,count,1909,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,pneumonia_minf_to_0,NA,binary,%,5.98451362111665,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,psycholeptics_m365_to_0,NA,binary,count,9038,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,psycholeptics_m365_to_0,NA,binary,%,28.3331765886078,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,psychostimulants_m365_to_0,NA,binary,count,1589,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,psychostimulants_m365_to_0,NA,binary,%,4.98134737766074,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,rheumatoid_arthritis_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,rheumatoid_arthritis_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,stroke_minf_to_0,NA,binary,count,634,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,stroke_minf_to_0,NA,binary,%,1.98752311984702,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,venous_thromboembolism_minf_to_0,NA,binary,count,854,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,venous_thromboembolism_minf_to_0,NA,binary,%,2.67719991222295,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,0 to 19,categorical,count,671,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,0 to 19,categorical,%,2.10351421674661,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,20 to 39,categorical,count,5612,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,20 to 39,categorical,%,17.593027994608,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,40 to 59,categorical,count,14008,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,40 to 59,categorical,%,43.9136023072824,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,60 to 79,categorical,count,10152,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,60 to 79,categorical,%,31.8254490736387,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,80 to 150,categorical,count,1456,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,age_group,80 to 150,categorical,%,4.56440640772438,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,none,categorical,count,31899,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,none,categorical,%,100,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,rheumatoid_arthritis,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,rheumatoid_arthritis,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,multiple,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,multiple,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,sex,Female,categorical,count,23136,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,sex,Female,categorical,%,72.5289194018621,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,sex,Male,categorical,count,8763,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,sex,Male,categorical,%,27.4710805981379,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,after_fda_retraction,categorical,count,14163,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,after_fda_retraction,categorical,%,44.3995109564563,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,before_pandemic,categorical,count,10269,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,before_pandemic,categorical,%,32.1922317314022,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,during_hcq_use_for_covid,categorical,count,7467,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,none,window,during_hcq_use_for_covid,categorical,%,23.4082573121414,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,number subjects,NA,NA,count,15039,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,number records,NA,NA,count,15039,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,age,NA,numeric,median,61,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,age,NA,numeric,q25,51,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,age,NA,numeric,q75,70,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,future_observation,NA,numeric,median,420,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,future_observation,NA,numeric,q25,180,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,future_observation,NA,numeric,q75,771,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,prior_history,NA,numeric,median,767,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,prior_history,NA,numeric,q25,639,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,prior_history,NA,numeric,q75,1144,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_end_date,NA,date,median,2020-10-27,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_end_date,NA,date,q25,2019-11-11,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_end_date,NA,date,q75,2021-12-20,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_start_date,NA,date,median,2020-03-15,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_start_date,NA,date,q25,2019-03-13,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,cohort_start_date,NA,date,q75,2021-03-08,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,4915,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,32.6816942615865,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antibacterials_systemic_m365_to_0,NA,binary,count,8674,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antibacterials_systemic_m365_to_0,NA,binary,%,57.6767072278742,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antidepressants_m365_to_0,NA,binary,count,5629,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antidepressants_m365_to_0,NA,binary,%,37.4293503557417,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antiepileptics_m365_to_0,NA,binary,count,4122,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antiepileptics_m365_to_0,NA,binary,%,27.408737283064,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,11626,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,77.3056719196755,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antineoplastic_agents_m365_to_0,NA,binary,count,5521,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antineoplastic_agents_m365_to_0,NA,binary,%,36.7112175011636,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antithrombotics_m365_to_0,NA,binary,count,2082,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,antithrombotics_m365_to_0,NA,binary,%,13.8440055854778,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,anxiety_minf_to_0,NA,binary,count,4505,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,anxiety_minf_to_0,NA,binary,%,29.955449165503,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,asthma_minf_to_0,NA,binary,count,2580,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,asthma_minf_to_0,NA,binary,%,17.1553959704768,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,beta_blocking_agents_m365_to_0,NA,binary,count,3662,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,beta_blocking_agents_m365_to_0,NA,binary,%,24.350023272824,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,calicum_channel_blockers_m365_to_0,NA,binary,count,2856,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,calicum_channel_blockers_m365_to_0,NA,binary,%,18.9906243766208,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,chronic_kidney_disease_minf_to_0,NA,binary,count,1877,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,chronic_kidney_disease_minf_to_0,NA,binary,%,12.480883037436,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,chronic_liver_disease_minf_to_0,NA,binary,count,1877,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,chronic_liver_disease_minf_to_0,NA,binary,%,12.480883037436,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,copd_minf_to_0,NA,binary,count,1880,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,copd_minf_to_0,NA,binary,%,12.5008311722854,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,covid_minf_to_0,NA,binary,count,2194,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,covid_minf_to_0,NA,binary,%,14.5887359531884,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,dementia_minf_to_0,NA,binary,count,282,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,dementia_minf_to_0,NA,binary,%,1.87512467584281,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,depressive_disorder_minf_to_0,NA,binary,count,3972,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,depressive_disorder_minf_to_0,NA,binary,%,26.4113305405945,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,diabetes_minf_to_0,NA,binary,count,2808,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,diabetes_minf_to_0,NA,binary,%,18.6714542190305,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,diuretics_m365_to_0,NA,binary,count,3493,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,diuretics_m365_to_0,NA,binary,%,23.2262783429749,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,drugs_acid_related_disorder_m365_to_0,NA,binary,count,5041,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,drugs_acid_related_disorder_m365_to_0,NA,binary,%,33.519515925261,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,4652,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,30.9329077731232,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,drugs_used_in_diabetes_m365_to_0,NA,binary,count,2095,PHARMETRICS
