group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,generated_by
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_none,NA,binary,%,95.711445612042,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,136,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,3.86253905140585,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_rheumatoid_arthritis,NA,binary,count,151,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_rheumatoid_arthritis,NA,binary,%,4.28855438795797,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_covid,NA,binary,count,2,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_covid,NA,binary,%,0.0568020448736154,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_none,NA,binary,count,3283,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_none,NA,binary,%,93.2405566600398,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,214,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,6.07781880147685,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_rheumatoid_arthritis,NA,binary,count,236,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_30_rheumatoid_arthritis,NA,binary,%,6.70264129508662,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_covid,NA,binary,count,4,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_covid,NA,binary,%,0.113604089747231,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_none,NA,binary,count,2892,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_none,NA,binary,%,82.1357568872479,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,561,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,15.9329735870491,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_rheumatoid_arthritis,NA,binary,count,626,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_365_rheumatoid_arthritis,NA,binary,%,17.7790400454416,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_none,NA,binary,count,3332,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_none,NA,binary,%,94.6322067594433,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,170,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,4.82817381425731,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_rheumatoid_arthritis,NA,binary,count,189,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_7_rheumatoid_arthritis,NA,binary,%,5.36779324055666,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,number subjects,NA,NA,count,70,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,number records,NA,NA,count,70,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_covid,NA,binary,count,5,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_covid,NA,binary,%,7.14285714285714,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_none,NA,binary,count,65,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_none,NA,binary,%,92.8571428571429,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_0_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_covid,NA,binary,count,51,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_covid,NA,binary,%,72.8571428571429,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_none,NA,binary,count,19,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_none,NA,binary,%,27.1428571428571,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_30_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_covid,NA,binary,count,70,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_covid,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_none,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_none,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_365_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_covid,NA,binary,count,14,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_covid,NA,binary,%,20,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_none,NA,binary,count,56,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_none,NA,binary,%,80,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,covid,indication_gap_7_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,number subjects,NA,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,number records,NA,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_none,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_none,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_0_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_malaria,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_none,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_none,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_30_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_malaria,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_none,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_none,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_365_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_malaria,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_none,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_none,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,malaria,indication_gap_7_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,number subjects,NA,NA,count,59,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,number records,NA,NA,count,59,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_covid,NA,binary,count,5,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_covid,NA,binary,%,8.47457627118644,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_none,NA,binary,count,51,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_none,NA,binary,%,86.4406779661017,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_rheumatoid_arthritis,NA,binary,count,4,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_0_rheumatoid_arthritis,NA,binary,%,6.77966101694915,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_covid,NA,binary,count,42,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_covid,NA,binary,%,71.1864406779661,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_none,NA,binary,count,16,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_none,NA,binary,%,27.1186440677966,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_rheumatoid_arthritis,NA,binary,count,8,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_30_rheumatoid_arthritis,NA,binary,%,13.5593220338983,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_covid,NA,binary,count,56,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_covid,NA,binary,%,94.9152542372881,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_malaria,NA,binary,%,1.69491525423729,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_none,NA,binary,count,2,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_none,NA,binary,%,3.38983050847458,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_rheumatoid_arthritis,NA,binary,count,23,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_365_rheumatoid_arthritis,NA,binary,%,38.9830508474576,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_covid,NA,binary,count,11,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_covid,NA,binary,%,18.6440677966102,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_none,NA,binary,count,44,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_none,NA,binary,%,74.5762711864407,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_rheumatoid_arthritis,NA,binary,count,5,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,multiple,indication_gap_7_rheumatoid_arthritis,NA,binary,%,8.47457627118644,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,number subjects,NA,NA,count,18247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,number records,NA,NA,count,18247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
