analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_lookback_days,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_history,denominator_start_date,denominator_end_date,denominator_strata_cohort_definition_id,denominator_strata_cohort_name,denominator_closed_cohort,cdm_name
4,2021-06-01,2021-06-30,6,12,0.5,0.2537815976337061,0.7462184023662939,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-07-01,2021-07-31,8,12,0.6666666666666666,0.3906220888727996,0.8618799089087867,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-08-01,2021-08-31,7,13,0.5384615384615384,0.29143795714506016,0.767939321904617,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-09-01,2021-09-30,6,13,0.46153846153846156,0.2320606780953831,0.70856204285494,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-10-01,2021-10-31,6,13,0.46153846153846156,0.2320606780953831,0.70856204285494,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-11-01,2021-11-30,6,13,0.46153846153846156,0.2320606780953831,0.70856204285494,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2021-12-01,2021-12-31,5,13,0.38461538461538464,0.17709707797762583,0.6447710848733431,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2022-01-01,2022-01-31,7,15,0.4666666666666667,0.24809535365737387,0.698830199745016,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2022-02-01,2022-02-28,8,15,0.5333333333333333,0.30116980025498397,0.7519046463426261,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2022-03-01,2022-03-31,7,18,0.3888888888888889,0.2030524657216363,0.613809583977621,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2022-04-01,2022-04-30,NA,5,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
4,2022-05-01,2022-05-31,NA,5,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,8,Denominator cohort 8,40 to 59,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-01-01,2019-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-02-01,2019-02-28,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-03-01,2019-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-04-01,2019-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-05-01,2019-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-06-01,2019-06-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-07-01,2019-07-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-08-01,2019-08-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-09-01,2019-09-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-10-01,2019-10-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-11-01,2019-11-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2019-12-01,2019-12-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-01-01,2020-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-02-01,2020-02-29,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-03-01,2020-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-04-01,2020-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-05-01,2020-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-06-01,2020-06-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-07-01,2020-07-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-08-01,2020-08-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-09-01,2020-09-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-10-01,2020-10-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-11-01,2020-11-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2020-12-01,2020-12-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-01-01,2021-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-02-01,2021-02-28,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-03-01,2021-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-04-01,2021-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-05-01,2021-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-06-01,2021-06-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-07-01,2021-07-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-08-01,2021-08-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-09-01,2021-09-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-10-01,2021-10-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-11-01,2021-11-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2021-12-01,2021-12-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2022-01-01,2022-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2022-02-01,2022-02-28,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2022-03-01,2022-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2022-04-01,2022-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
5,2022-05-01,2022-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,9,Denominator cohort 9,40 to 59,Male,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-01-01,2019-01-31,6,20,0.3,0.14547724486760433,0.5189728183535234,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-02-01,2019-02-28,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-03-01,2019-03-31,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-04-01,2019-04-30,5,20,0.25,0.11186170140766569,0.468700877618744,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-05-01,2019-05-31,6,20,0.3,0.14547724486760433,0.5189728183535234,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-06-01,2019-06-30,6,19,0.3157894736842105,0.15364379087792285,0.5398959232467253,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-07-01,2019-07-31,6,18,0.3333333333333333,0.16278774750833697,0.5625053270405489,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-08-01,2019-08-31,6,19,0.3157894736842105,0.15364379087792285,0.5398959232467253,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-09-01,2019-09-30,7,19,0.3684210526315789,0.19149512745135075,0.5896046683519692,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-10-01,2019-10-31,7,19,0.3684210526315789,0.19149512745135075,0.5896046683519692,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-11-01,2019-11-30,6,19,0.3157894736842105,0.15364379087792285,0.5398959232467253,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2019-12-01,2019-12-31,6,19,0.3157894736842105,0.15364379087792285,0.5398959232467253,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-01-01,2020-01-31,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-02-01,2020-02-29,5,20,0.25,0.11186170140766569,0.468700877618744,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-03-01,2020-03-31,5,20,0.25,0.11186170140766569,0.468700877618744,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-04-01,2020-04-30,5,18,0.2777777777777778,0.12499753379553996,0.5087265656029745,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-05-01,2020-05-31,NA,17,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-06-01,2020-06-30,NA,17,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-07-01,2020-07-31,NA,18,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-08-01,2020-08-31,NA,18,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-09-01,2020-09-30,NA,18,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-10-01,2020-10-31,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-11-01,2020-11-30,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2020-12-01,2020-12-31,5,21,0.23809523809523808,0.10628013022636468,0.4509117368295075,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-01-01,2021-01-31,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-02-01,2021-02-28,NA,19,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-03-01,2021-03-31,NA,22,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-04-01,2021-04-30,6,22,0.2727272727272727,0.1315076028798948,0.4815173401240238,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-05-01,2021-05-31,6,22,0.2727272727272727,0.1315076028798948,0.4815173401240238,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-06-01,2021-06-30,6,21,0.2857142857142857,0.13813862952122133,0.4995638071608559,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-07-01,2021-07-31,6,23,0.2608695652173913,0.12548616044986352,0.4647000483742537,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-08-01,2021-08-31,6,23,0.2608695652173913,0.12548616044986352,0.4647000483742537,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-09-01,2021-09-30,6,24,0.25,0.1199936622859501,0.44899444005154,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-10-01,2021-10-31,7,24,0.2916666666666667,0.14914648196960875,0.49167693664496626,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-11-01,2021-11-30,7,26,0.2692307692307692,0.13704448322018378,0.46083040379176166,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2021-12-01,2021-12-31,7,26,0.2692307692307692,0.13704448322018378,0.46083040379176166,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2022-01-01,2022-01-31,7,25,0.28,0.1428385385095656,0.47576605190361565,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2022-02-01,2022-02-28,8,26,0.3076923076923077,0.16501315595463764,0.49988258322198365,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2022-03-01,2022-03-31,8,27,0.2962962962962963,0.15853040469779767,0.4848068296414815,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2022-04-01,2022-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
6,2022-05-01,2022-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,10,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
7,2019-01-01,2019-01-31,5,19,0.2631578947368421,0.1180641234678251,0.48791550897815106,FALSE,FALSE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,11,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
7,2019-02-01,2019-02-28,NA,18,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,11,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,4,sle_no_covid,FALSE,PHARMETRICS
